customer_id,age,gender,annual_income,total_spent,num_purchases,avg_purchase_value,online_activity_score,loyalty_program,days_since_last_purchase,num_site_visits,customer_segment
CUST_0536,22,Male,112324,42801.289219398735,134,32.11376189106103,13.90022051990777,1,270,1,high_value
CUST_0537,53,Female,112464,11436.259895473393,121,525.9685527953457,44.007107506649845,1,258,72,medium_value
CUST_0538,51,Female,121872,41868.35214962271,177,222.16857333026084,48.28512744101048,0,298,55,medium_value
CUST_0539,69,Female,29847,14035.87681387508,168,989.4846069507333,21.228564166859133,0,197,16,medium_value
CUST_0540,48,Male,46155,32179.80731192951,83,576.5645720928447,11.555837668063173,0,322,59,medium_value
CUST_0541,27,Male,99671,34738.11361814057,193,142.19584300923037,83.64209229856395,0,55,35,medium_value
CUST_0542,36,Male,136891,25681.47218193814,197,690.3187281073085,50.24656497627655,0,318,60,medium_value
CUST_0543,49,Female,103310,15335.00276716689,27,898.2548486771767,1.4381235984152974,1,202,16,medium_value
CUST_0544,18,Male,87278,10710.954380917696,80,746.4535978927663,80.29813013091038,1,270,48,medium_value
CUST_0545,22,Female,38309,1756.1487926650684,134,81.05766173425043,98.07938054145848,0,108,75,medium_value
CUST_0546,62,Male,20619,15266.925421912118,13,896.4047602866963,60.59261954142473,0,115,59,medium_value
CUST_0547,21,Female,103194,32692.823247511024,64,794.9597389306649,50.37083870840707,0,91,19,medium_value
CUST_0548,33,Male,70108,46921.41044057928,190,162.51238060508626,87.84158630449616,0,137,49,medium_value
CUST_0549,41,Male,54707,43573.1036649263,147,56.52695928915278,95.25167896845986,0,302,2,medium_value
CUST_0550,33,Male,40337,38326.6323491116,80,559.5240224377369,75.45369159024605,1,56,42,high_value
CUST_0551,19,Female,145261,39443.5224283396,123,160.255632283277,44.545292973428786,0,49,56,medium_value
CUST_0552,66,Female,101537,33282.74668345216,43,835.4179978322957,59.22213993314405,1,70,49,medium_value
CUST_0553,45,Male,86504,13088.31419254355,89,361.54298338831535,70.09353650179992,0,81,67,medium_value
CUST_0554,49,Male,67614,45369.03203222091,148,913.3279825128925,19.427357100180142,0,104,80,medium_value
CUST_0555,44,Female,111428,33569.54236410112,95,567.8597312803007,44.720103221643804,0,87,49,medium_value
CUST_0556,37,Female,111155,28065.987485923953,196,186.7590223184698,82.9821264717285,0,1,36,medium_value
CUST_0557,41,Female,20281,5638.374513752706,172,143.90087302300108,65.4725348498443,0,359,45,medium_value
CUST_0558,29,Male,47420,22408.07163594063,151,578.5900753699651,41.12040672118541,0,83,41,medium_value
CUST_0559,67,Female,100896,23071.87773297612,2,763.0741938031317,66.33625340146814,1,42,14,medium_value
CUST_0560,52,Male,59030,43241.724115181234,120,782.5981195034713,11.822241207245987,0,153,32,medium_value
CUST_0561,50,Female,21058,27377.746187370645,22,279.3786174190749,40.149761056487634,0,326,79,medium_value
CUST_0562,50,Male,106213,19081.98739362344,115,208.22552511760665,79.31285379630563,1,93,10,medium_value
CUST_0563,68,Female,96260,48842.3363926819,57,21.6725229699205,22.0508787136648,1,297,19,high_value
CUST_0564,60,Female,48404,5624.957606983152,72,680.8031554451635,18.596150755741768,1,132,23,medium_value
CUST_0565,54,Female,123482,21185.166572766037,7,81.18541714137129,95.08186599164314,0,64,63,medium_value
CUST_0566,29,Female,125284,2197.031291053124,184,423.65739575709614,20.98976295862307,1,289,79,medium_value
CUST_0567,20,Female,49856,37021.215626269826,119,603.6737531982046,26.091857965016807,0,256,93,medium_value
CUST_0568,18,Male,29200,45912.01995473762,195,937.4234001950787,96.96159389043379,0,212,97,medium_value
CUST_0569,50,Female,84178,14073.862744569422,114,315.2431262709898,73.47085702650257,0,147,64,medium_value
CUST_0570,57,Female,53997,42931.249672276135,16,253.52330163428718,69.95965330235282,0,60,87,medium_value
CUST_0571,27,Female,45611,14681.689700048699,83,655.889353514668,85.29263838545813,0,148,87,medium_value
CUST_0572,60,Male,139273,45547.43106603137,179,621.1428368933138,11.582308223679426,0,87,72,medium_value
CUST_0573,61,Female,61235,37722.69898947952,72,335.44923439158396,70.59562365800072,0,323,85,medium_value
CUST_0574,46,Male,137428,40264.84816438779,124,928.4613263322376,50.36886093282389,0,277,75,medium_value
CUST_0575,30,Female,55057,998.5271244626795,113,845.6380158521846,82.915064028414,0,81,16,medium_value
CUST_0576,29,Female,21239,48144.23681799389,12,227.86263313575574,50.81417186651943,1,128,88,medium_value
CUST_0577,48,Male,123674,36360.88250430913,126,242.94683270735055,62.02413542689121,1,285,91,high_value
CUST_0578,63,Female,134474,15307.079659768053,53,514.7388451526451,47.774212639953596,0,352,60,medium_value
CUST_0579,19,Male,85661,41486.79377645646,75,774.7042412220667,47.81589235558441,1,279,14,high_value
CUST_0580,68,Male,146945,14147.907800905004,133,48.82017749152207,76.79699780618316,0,269,93,medium_value
CUST_0581,67,Female,65272,43650.41659434979,27,694.8684779660331,62.85664006472832,0,291,50,medium_value
CUST_0582,52,Male,109393,5717.761481555657,140,649.9947178951865,63.32632016094104,0,202,26,medium_value
CUST_0583,40,Female,81212,35213.93027529371,145,235.3226954334233,45.02824838315258,0,23,85,medium_value
CUST_0584,34,Female,144088,27080.853984581026,134,682.946248175142,53.11094963375276,1,350,73,high_value
CUST_0585,43,Male,35398,4917.070062752497,97,940.4822752958222,74.57176662047873,0,310,60,medium_value
CUST_0586,25,Male,140030,12170.502030116066,5,51.55191574690968,82.59409191119182,0,207,57,medium_value
CUST_0587,46,Male,76503,718.9614102380079,57,323.0537950156022,69.65614021440462,0,279,30,medium_value
CUST_0588,43,Male,26638,23491.52147667884,156,440.9858330830235,92.4072988845683,0,204,90,medium_value
CUST_0589,27,Female,26570,15133.136511924018,78,899.7640571300661,82.0324088147201,1,151,11,medium_value
CUST_0590,43,Female,88785,29958.038466458165,69,962.4501393761109,56.186378980951844,1,25,45,high_value
CUST_0591,51,Male,29110,14932.166604659997,118,446.8946702638506,67.14060726437368,0,193,30,medium_value
CUST_0592,68,Female,125899,15065.963664198536,120,751.2782700814802,92.6308276921196,1,335,31,medium_value
CUST_0593,58,Female,99141,37185.340616707006,59,534.0027186456606,61.91680442430584,0,237,31,medium_value
CUST_0594,24,Female,32115,2502.327515319837,33,540.0940200676696,82.48069479798306,1,320,98,medium_value
CUST_0595,21,Female,59062,45154.460260080166,62,281.70901749102467,68.8810503589987,0,74,52,medium_value
CUST_0596,67,Male,42911,42627.96733211995,50,220.8714646345601,55.193636106046654,0,162,60,medium_value
CUST_0597,62,Male,124061,33423.45369299768,112,291.56531919442097,24.18381954153531,0,298,45,medium_value
CUST_0598,28,Female,52556,29701.756348358478,19,558.546367220794,42.599751946842815,0,28,84,medium_value
CUST_0599,46,Male,98131,44625.89465716865,197,34.00941009197855,96.77428248337156,0,164,73,medium_value
CUST_0600,53,Male,148335,9347.975958482852,123,907.7126996346237,65.77653832726,0,336,79,medium_value
CUST_0601,42,Male,21969,4040.5611933223477,194,160.50229100202733,56.43953803389896,0,185,6,medium_value
CUST_0602,38,Female,63753,12051.557478485951,47,223.98823348702962,93.29566255282273,1,53,3,medium_value
CUST_0603,53,Female,102811,39749.45610713949,167,520.6847955654081,58.65117810374487,0,294,90,medium_value
CUST_0604,27,Female,24470,1830.0463096515177,196,711.5641925055929,52.6082518417403,0,41,51,medium_value
CUST_0605,54,Male,141863,29182.061070666132,33,100.25040947067532,75.93108551502053,0,284,88,medium_value
CUST_0606,26,Female,30225,49772.33205794637,141,321.1062240594264,71.26656189865444,1,137,30,high_value
CUST_0607,41,Female,127860,42799.235082493215,84,968.8312325464854,19.316000840843273,0,186,74,medium_value
CUST_0608,52,Male,143008,26120.139883275115,182,266.03125194704097,47.13082745741212,1,203,83,high_value
CUST_0609,66,Female,127510,3275.681373403453,135,316.4848943378311,47.25154428195852,1,41,35,medium_value
CUST_0610,52,Female,128295,41585.53836784692,79,837.3159981649434,37.822451524334475,0,349,53,medium_value
CUST_0611,65,Male,43196,29989.027558042806,14,54.963359532002976,51.729348215225315,0,287,53,medium_value
CUST_0612,53,Male,125823,5835.156553272385,147,467.290102964926,41.31073977271442,0,25,16,medium_value
CUST_0613,35,Male,33669,4783.478512685475,128,382.7186806294119,19.934548947118312,0,55,74,medium_value
CUST_0614,66,Female,57380,45490.378289885964,54,320.0038261091079,41.23664872746811,1,252,29,high_value
CUST_0615,56,Female,144398,33493.093120610116,148,289.2710960745407,7.22769475731766,1,121,98,high_value
CUST_0616,49,Female,130677,41481.4112859061,29,95.91723433610716,57.578586277441154,0,105,21,medium_value
CUST_0617,41,Male,135886,43961.04712408514,24,318.2517002048906,85.3654548941112,0,129,42,medium_value
CUST_0618,40,Male,146753,28631.44036721128,82,47.837140702090224,72.52870843545553,1,336,26,high_value
CUST_0619,49,Female,68320,25920.57295257656,63,782.0590443262131,36.03940400541112,0,157,36,medium_value
CUST_0620,54,Female,67414,21578.32777501741,105,401.23665498822163,8.707120557730818,0,230,45,medium_value
CUST_0621,29,Male,123542,15915.634730776852,57,446.684313158312,20.214939922527076,0,307,34,medium_value
CUST_0622,66,Male,35577,21786.338446849717,136,894.1266135178809,54.549034049483566,0,90,3,medium_value
CUST_0623,30,Male,145354,38716.594820934806,62,659.7647089419146,20.705708338303285,1,21,79,high_value
CUST_0624,40,Male,108009,30135.979207655066,157,13.01880782540919,54.39731112849675,0,289,79,medium_value
CUST_0625,42,Female,146365,44636.91216874682,17,943.4589488464785,23.15990247638989,0,109,84,medium_value
CUST_0626,52,Male,75409,22224.662717521467,66,240.95874364782267,84.89238694760728,1,48,25,high_value
CUST_0627,58,Female,48625,30393.769978065826,6,112.07611383605955,39.72714728404597,0,128,99,medium_value
CUST_0628,47,Female,101040,31602.246899290236,58,769.2875374889778,24.555062594449105,1,72,18,high_value
CUST_0629,34,Female,44089,29625.688399085644,69,502.9749292873846,81.23261802470616,0,339,80,medium_value
CUST_0630,66,Male,56487,35161.42527696727,156,436.6017131879275,34.283896480545074,0,52,44,medium_value
CUST_0631,37,Male,85838,11947.930071902832,62,253.25556428432807,11.148768783878193,1,355,25,medium_value
CUST_0632,65,Male,116999,25666.952499534953,169,549.734132413007,57.04094914036416,0,167,21,medium_value
CUST_0633,42,Male,130448,5300.8176601365485,197,278.0126821765745,58.15642044379887,0,44,57,medium_value
CUST_0634,39,Female,114795,19287.115249476145,82,902.0750902606322,71.46956752357342,0,104,62,medium_value
CUST_0635,30,Male,70138,24434.586724201094,169,219.12845733452681,24.021943320838556,0,149,27,medium_value
CUST_0636,36,Male,62823,32645.990551319075,177,884.9333747034748,44.37713390922451,0,145,64,medium_value
CUST_0637,66,Female,57208,47531.49952405156,177,561.6083985987202,28.236791904265623,1,203,43,high_value
CUST_0638,53,Male,74061,30072.48822076296,71,829.3456932257648,8.095373611568812,1,361,99,high_value
CUST_0639,29,Female,50659,37205.33641721033,131,714.2817658816502,87.66138270158916,1,298,42,high_value
CUST_0640,58,Female,149824,25362.67636881062,10,698.2116358795648,72.88698044883411,0,166,36,medium_value
CUST_0641,36,Female,121376,31741.791165678933,98,327.72407865658045,30.14630594588007,0,200,65,medium_value
CUST_0642,29,Female,51890,3639.517585075294,89,237.72744681484247,59.937299287198634,0,133,16,medium_value
CUST_0643,26,Female,99134,12794.139884008164,35,214.83179654238418,20.126378813447243,1,210,39,medium_value
CUST_0644,24,Female,67055,18156.469350936422,2,857.9056987742907,89.02366217957709,0,47,37,medium_value
CUST_0645,45,Female,132269,23677.418414825028,124,821.324686157725,11.49063433619103,0,125,84,medium_value
CUST_0646,31,Female,39508,2377.8724005689483,24,443.37066037224577,0.38371455078008987,1,238,60,medium_value
CUST_0647,48,Male,62287,7087.2024679105525,74,136.74259042897233,50.20081977391821,0,6,8,medium_value
CUST_0648,69,Male,98916,13913.033958786158,166,385.34099071757106,58.31278234528693,0,271,76,medium_value
CUST_0649,36,Male,46984,48579.481275962426,22,621.2467368662268,57.89653202958044,1,36,74,medium_value
CUST_0650,64,Male,130169,16634.215654442232,154,457.1311387075531,5.451192743782629,1,210,60,medium_value
CUST_0651,33,Female,28125,24153.84879979292,171,781.28832214058,31.404380691843247,0,164,79,medium_value
CUST_0652,22,Male,56059,9885.275865645808,183,997.6347081401285,49.91989468413318,0,124,15,medium_value
CUST_0653,52,Female,89569,30577.925546680835,39,195.17642800665234,21.657918562724088,1,336,1,medium_value
CUST_0654,29,Male,123409,14106.092454247118,157,462.35256556127456,87.26258854858963,0,191,71,medium_value
CUST_0655,42,Male,37087,10428.929664077496,20,433.8289824112179,8.710928946143405,0,217,42,medium_value
CUST_0656,69,Male,126437,25876.974159454356,41,307.9700700852061,48.738444167204285,0,213,41,medium_value
CUST_0657,38,Female,135262,374.739378104999,182,202.10503913668813,69.14160575131521,0,61,76,medium_value
CUST_0658,53,Male,25704,482.4352291963438,148,70.36365590721093,26.175110013448244,0,327,56,medium_value
CUST_0659,40,Female,80576,11031.533574182704,108,887.6837206375799,62.424073699751816,0,160,80,medium_value
CUST_0660,33,Female,93384,1932.395988790975,147,422.749454197886,82.93851501423745,0,65,87,medium_value
CUST_0661,56,Male,107128,5490.4851311215,84,499.4110409075486,19.033697509504755,0,285,66,medium_value
CUST_0662,62,Male,131279,17009.146402003706,111,917.3573379599113,91.72205918248628,1,238,29,medium_value
CUST_0663,59,Male,92460,40149.025411032664,66,777.4090251283681,55.3558532662358,1,19,12,high_value
CUST_0664,56,Female,47208,28645.22730412811,158,134.84875779659828,29.923200430106057,1,187,18,high_value
CUST_0665,31,Male,138516,25682.11952522518,53,567.5928677697036,43.08582753822707,0,81,6,medium_value
CUST_0666,48,Female,149612,14745.09227808527,34,445.04101513696133,31.219188378638798,0,362,8,medium_value
CUST_0667,22,Female,105150,46594.51059969754,150,798.225017215869,72.51111599333161,0,201,82,medium_value
CUST_0668,52,Male,86024,19911.050557735864,67,725.6113848738895,79.63006634151321,1,131,53,medium_value
CUST_0669,40,Male,59882,4445.929063108997,134,691.9536933015166,83.2937392318661,0,36,85,medium_value
CUST_0670,46,Female,45923,30891.619154278284,27,343.8421113024974,98.57682495857412,0,131,81,medium_value
CUST_0671,60,Female,146561,5780.53583448241,10,805.9389117472582,79.12842924966836,1,76,60,medium_value
CUST_0672,28,Female,134044,17326.634825804435,73,57.12933911688691,60.13840706885634,0,88,86,medium_value
CUST_0673,35,Male,121477,25419.855742018663,96,163.82677692500638,33.92202983917838,0,252,1,medium_value
CUST_0674,64,Female,49165,43723.70398179027,48,338.94515661302216,54.45954487107494,1,343,49,medium_value
CUST_0675,29,Male,87203,24727.974358971922,70,81.42340386393488,4.106817279040542,1,193,74,high_value
CUST_0676,26,Female,111749,35142.71242498005,187,238.81930614701815,74.48250755299131,0,175,30,medium_value
CUST_0677,27,Female,24114,49641.56026605361,100,831.0002280829285,44.595554509210174,1,32,32,high_value
CUST_0678,61,Male,84965,6661.307082909283,59,948.510280101129,2.002322973218762,0,57,77,medium_value
CUST_0679,34,Female,56321,13809.103123424024,2,308.0793439953195,6.250694151041081,1,200,79,medium_value
CUST_0680,55,Male,93297,19789.346172322556,157,268.193224968894,38.74664638217566,0,27,10,medium_value
CUST_0681,24,Male,116652,21149.226109087685,196,283.49318898519476,58.34215190184351,0,34,32,medium_value
CUST_0682,63,Female,119304,20609.951655750734,65,281.33049191408963,46.42039489521267,0,124,6,medium_value
CUST_0683,30,Male,133942,45389.78902757209,83,40.75053127504313,61.92043172921549,1,320,30,high_value
CUST_0684,57,Male,45426,35730.228958896136,154,927.2817645994526,48.02942587913558,0,41,47,medium_value
CUST_0685,59,Female,37772,30434.470183126115,10,217.62965086247675,66.17038454813468,0,84,46,medium_value
CUST_0686,26,Male,123754,15537.698621352825,53,422.9040537109979,21.91260646708009,0,187,77,medium_value
CUST_0687,67,Male,23712,41207.140172642605,79,14.6384483272629,11.28431871836214,1,110,91,high_value
CUST_0688,44,Male,21367,47757.51952310095,59,858.6653154604819,59.643395462566,0,270,52,medium_value
CUST_0689,19,Female,126493,41077.794299256304,150,732.5015577326426,48.46895169363074,0,324,79,medium_value
CUST_0690,22,Male,127317,178.09874905449792,179,947.0222549978347,2.6867654044935296,0,104,18,medium_value
CUST_0691,46,Female,135142,31856.42837215201,48,782.7074018004171,38.04818854930359,0,319,80,medium_value
CUST_0692,54,Female,111736,2651.6555339608262,149,317.1379794918049,10.61255854909955,0,40,89,medium_value
CUST_0693,55,Male,71924,12954.60029465272,123,251.63399193478153,53.13568317526952,0,214,5,medium_value
CUST_0694,36,Male,23726,3070.2825473538073,22,699.2277260155265,39.577767966043076,0,70,48,medium_value
CUST_0695,25,Male,109152,30229.39310217445,100,367.29221113544696,61.31519111030179,0,55,72,medium_value
CUST_0696,65,Female,47723,34360.83668328108,98,568.3839406738534,80.56022187702384,1,235,49,high_value
CUST_0697,62,Male,146969,5812.933139488666,158,11.226183671337878,29.96686838414908,0,280,80,medium_value
CUST_0698,18,Male,123110,19253.560263944477,25,66.57627317207287,96.21021041650275,0,104,94,medium_value
CUST_0699,39,Male,120494,22866.201796881545,28,537.6911014757429,53.56345005875745,1,161,11,medium_value
CUST_0700,69,Male,29108,18515.745785869738,193,568.2412882159243,61.8290798754788,0,190,22,medium_value
CUST_0701,34,Male,97714,6139.147524211133,113,752.6956797370469,68.0672373225737,1,8,53,medium_value
CUST_0702,24,Female,55643,21005.49473035502,45,136.30549302584194,66.67315298575897,0,59,68,medium_value
CUST_0703,42,Female,51324,37583.78458564007,68,515.6171683379948,51.09707430450621,0,304,99,medium_value
CUST_0704,62,Male,123896,3643.282460209448,7,198.47540620953015,42.87642911146835,0,224,58,low_value
CUST_0705,21,Male,103360,4100.9827026869825,49,97.73013896488122,5.37819641773779,1,306,35,medium_value
CUST_0706,53,Male,130896,17803.08746261561,137,413.4433150902518,2.208584530117974,0,187,2,medium_value
CUST_0707,23,Male,28927,47092.113009784356,164,167.51996484861195,35.79611945327647,0,69,57,medium_value
CUST_0708,48,Female,113680,33461.775071473414,83,225.673068301357,33.366089063369266,1,292,87,high_value
CUST_0709,36,Male,116546,33965.63083796098,129,320.96680697015427,38.769515483900676,0,286,54,medium_value
CUST_0710,61,Female,42443,18159.807542809463,138,263.0914587394803,13.836820088819001,0,168,56,medium_value
CUST_0711,56,Female,99973,29723.67348130607,164,92.15334091891667,73.81682705368436,0,61,16,medium_value
CUST_0712,44,Male,83449,605.5460829843946,73,94.46666363540378,85.69644147762389,1,348,38,medium_value
CUST_0713,27,Female,129834,31841.192715836158,46,197.28316815799732,93.8714635374035,0,13,89,medium_value
CUST_0714,43,Female,125314,45673.018684054216,106,55.30639201974126,49.23623035196258,0,163,67,medium_value
CUST_0715,36,Female,96743,30667.416070406478,160,628.3247345785425,70.08656991254286,0,244,54,medium_value
CUST_0716,56,Female,141805,43697.55981397062,32,290.8900829263574,85.55511234358725,0,334,44,medium_value
CUST_0717,20,Male,80233,36226.25546775808,6,283.3472379302257,41.829111109348595,1,7,75,medium_value
CUST_0718,62,Male,45537,6115.864978544143,176,335.33830276657636,30.941279487044437,1,153,0,medium_value
CUST_0719,30,Female,121293,45132.4200335635,166,664.4822928386731,93.67245558534901,1,35,20,high_value
CUST_0720,67,Male,97576,3415.547833353167,145,871.2807120760731,51.56765510770731,1,47,82,medium_value
CUST_0721,45,Male,127522,26744.976880133414,74,760.2914978928602,49.7253886590878,0,84,20,medium_value
CUST_0722,37,Male,42612,7192.642477293538,114,728.8915840739695,17.841609656349576,0,27,51,medium_value
CUST_0723,45,Male,113977,684.1598754721128,27,486.969229672845,10.815501457335674,1,195,81,medium_value
CUST_0724,25,Male,26471,21159.509580369187,54,695.3365291825747,84.21068624835117,0,207,42,medium_value
CUST_0725,58,Female,55631,14822.531311942397,178,554.9985561934152,61.413317618751805,0,203,51,medium_value
CUST_0726,56,Male,148449,24351.42464050039,163,220.16927554559626,32.58245840194487,1,306,66,high_value
CUST_0727,18,Male,128997,28902.274348054085,85,212.54542590234547,19.173621739026647,0,103,43,medium_value
CUST_0728,20,Male,112059,2282.579708216473,127,299.910046840907,55.549728016963144,1,229,31,medium_value
CUST_0729,30,Male,51348,6237.864426674907,153,911.2486576149641,58.391928926113536,0,100,9,medium_value
CUST_0730,45,Female,84732,27976.255582876223,156,549.6777661778273,20.699360124505816,0,28,63,medium_value
CUST_0731,66,Female,21177,17224.050923315644,111,735.2358501168601,85.1405747891474,0,126,78,medium_value
CUST_0732,42,Female,24760,36485.75702871745,15,349.82596601746485,8.426436615585109,0,337,68,medium_value
CUST_0733,50,Female,52779,32649.35326473779,132,410.6771918118991,35.609308516642166,1,9,67,high_value
CUST_0734,55,Male,41636,42295.65771319635,93,129.9377507440651,68.03844137625221,0,105,27,medium_value
CUST_0735,23,Female,101889,34655.39205079434,123,175.438483032562,27.412036381920068,0,166,52,medium_value
CUST_0736,61,Male,73551,21553.560761768393,73,828.2197720520148,82.76751947812718,0,256,50,medium_value
CUST_0737,62,Male,31556,33681.03445748218,155,586.9144385304377,73.98678266004035,0,294,52,medium_value
CUST_0738,49,Male,47598,13841.520595345384,154,340.8448035543998,78.90228445481343,0,276,3,medium_value
CUST_0739,62,Male,31563,15385.043589032814,147,803.8369529505683,11.910653587671627,1,64,78,medium_value
CUST_0740,64,Male,66819,39470.359480047584,92,250.28730610979306,14.054712799554292,0,270,16,medium_value
CUST_0741,38,Female,129326,22376.33386843895,17,976.1525351072028,28.647373774458362,1,187,66,medium_value
CUST_0742,33,Female,93770,39939.17899186579,43,348.09351970743893,51.807716519756106,1,316,73,medium_value
CUST_0743,38,Female,111055,41138.87644604709,121,340.62439938047146,74.80160766994024,0,137,46,medium_value
CUST_0744,28,Female,46966,42892.36064929806,41,315.3523460090217,83.65308907609035,0,342,55,medium_value
CUST_0745,54,Male,140133,45840.09826847624,170,126.50095834466649,70.43353159571805,1,104,22,high_value
CUST_0746,53,Female,101709,21606.162503613483,178,115.58146159535235,92.85968815306383,0,33,17,medium_value
CUST_0747,52,Male,79889,16011.454234224828,168,649.8645093614527,73.87435096159302,0,109,0,medium_value
CUST_0748,36,Female,46987,29151.71745504628,39,875.7424543352568,30.62678870046147,0,32,34,medium_value
CUST_0749,37,Male,98714,18621.503929537615,113,791.5679077203151,26.50812843385726,1,353,63,medium_value
CUST_0750,35,Male,124874,30093.600923331625,151,145.40205605124433,69.61924503010898,1,230,57,high_value
CUST_0751,64,Female,78348,35308.73454592685,111,547.8542111831061,19.28705686896143,1,316,94,high_value
CUST_0752,58,Male,44596,34451.41042275763,180,110.0635882467568,9.27148108102699,0,265,58,medium_value
CUST_0753,66,Male,53174,18790.189062304056,47,50.06817039501206,53.22228748561939,0,181,0,medium_value
CUST_0754,31,Female,84106,8426.324064767765,63,658.1039300878434,82.16415697789553,0,339,2,medium_value
CUST_0755,32,Male,127510,21583.413989264154,110,537.4765720119485,10.137984246986353,0,64,66,medium_value
CUST_0756,48,Female,89967,7215.447789687246,69,86.6135667854135,79.18913237957292,0,332,36,medium_value
CUST_0757,18,Female,79182,44515.84205567204,43,39.764550173958504,81.1572004351548,1,0,82,medium_value
CUST_0758,20,Female,113300,17359.285290819083,176,989.807631342288,48.227400008154355,1,132,28,medium_value
CUST_0759,33,Male,107163,7807.541386443857,34,34.871225488326516,5.731031001048681,0,79,88,medium_value
CUST_0760,40,Male,59310,1369.8432192969688,40,447.3056117849088,17.45898512471864,0,270,32,medium_value
CUST_0761,28,Male,76088,32326.537075695564,61,507.0959294846571,70.74262751619324,0,240,99,medium_value
CUST_0762,29,Female,148803,31881.42564099169,178,121.69374706144282,71.17779449909494,0,27,60,medium_value
CUST_0763,27,Male,28906,17096.147912406454,195,173.21646954751768,89.83552751676653,1,222,92,medium_value
CUST_0764,49,Female,56914,3678.423253497785,62,355.0459813783007,58.268614655458286,1,22,89,medium_value
CUST_0765,33,Female,130350,20540.48185527208,58,762.8674968325943,12.410736771377739,0,108,3,medium_value
CUST_0766,25,Male,65379,15629.75300366334,161,509.5470119399654,12.141490550497213,0,106,13,medium_value
CUST_0767,55,Female,98612,33888.319922776966,75,639.7123651801967,72.11323573568237,0,144,90,medium_value
CUST_0768,29,Male,134828,30328.38454768925,16,985.2486823152213,18.378466510790116,0,353,32,medium_value
CUST_0769,41,Male,147445,18293.227037057244,82,769.1654081366436,32.83854996166053,0,138,21,medium_value
CUST_0770,45,Male,57650,10972.838457324006,94,437.18969065051164,48.72120069219139,0,283,47,medium_value
CUST_0771,25,Male,66881,49402.994711164036,48,449.20971218756597,2.47648775761512,0,297,2,medium_value
CUST_0772,45,Male,66413,22754.680897686132,138,620.6782166557999,24.881902701993187,1,98,86,high_value
CUST_0773,53,Female,26012,34444.88436543383,82,667.0383823768099,40.788960850728,0,316,84,medium_value
CUST_0774,43,Female,70115,7113.593082160202,38,503.20737120748794,27.963631849320624,0,122,22,medium_value
CUST_0775,25,Female,27151,24330.92601300395,127,646.636916700905,13.637032746756583,0,319,67,medium_value
CUST_0776,67,Male,77716,1474.0823214863278,19,28.414831942028275,72.80122577961974,0,286,20,low_value
CUST_0777,45,Male,113747,25322.210383731453,164,432.4747495773599,81.31476551679849,0,80,42,medium_value
CUST_0778,45,Male,112653,48204.46861517335,187,282.54338569310937,25.747897614372484,0,9,94,medium_value
CUST_0779,54,Female,56378,19271.91497799143,63,133.52857301689485,77.44194946063033,0,7,84,medium_value
CUST_0780,58,Male,62652,2045.9010274880882,77,104.04878024473126,38.55535644013138,0,204,25,medium_value
CUST_0781,53,Female,92430,1644.693966875242,174,605.1762047865941,50.66857908540028,1,314,40,medium_value
CUST_0782,44,Female,33467,19460.539321348788,131,525.9825444168487,85.60010748931528,0,196,98,medium_value
CUST_0783,34,Male,51010,8085.244329513383,102,257.3161964113873,74.99536818024079,1,197,37,medium_value
CUST_0784,26,Male,148647,1265.269606776477,65,473.59530847865193,80.51168513161777,0,29,87,medium_value
CUST_0785,50,Female,141999,37835.05933611382,120,494.7711536064962,13.684516658635681,0,19,10,medium_value
CUST_0786,37,Male,134793,22980.298143206346,91,199.03393553642272,6.971942583372948,0,47,28,medium_value
CUST_0787,30,Female,74691,14533.31412143546,8,653.8325965722423,89.3404729087987,0,129,59,medium_value
CUST_0788,45,Male,84157,45014.15083252239,179,782.01475960416,38.783426957109434,1,292,66,high_value
CUST_0789,65,Male,128177,5895.3341140062275,73,792.5062231850713,28.787967806968084,1,131,64,medium_value
CUST_0790,46,Female,32289,47800.34956487043,134,604.4574815499378,72.46962542618245,1,355,60,high_value
CUST_0791,30,Male,64976,15766.939197129906,107,514.080389606419,83.64155965798567,1,53,18,medium_value
CUST_0792,63,Female,63596,44431.34324820319,89,65.70210729036792,86.2489621898301,0,280,45,medium_value
CUST_0793,52,Male,43171,30186.84953632513,39,291.39214235734784,31.599714112522737,0,264,48,medium_value
CUST_0794,23,Female,120441,41352.697251100224,113,97.80508954427904,85.2212391201674,0,214,21,medium_value
CUST_0795,35,Female,146296,49202.256844202166,188,964.0040450740813,4.093394437434538,1,289,77,high_value
CUST_0796,68,Male,106365,14491.431347155412,28,139.4047454946319,4.966149145971888,1,42,56,medium_value
CUST_0797,22,Female,138218,48060.66072183889,97,156.01653280184655,62.351919517415446,0,73,13,medium_value
CUST_0798,64,Male,119590,19535.146555630774,182,890.1287352388397,6.3106369115546235,1,349,43,medium_value
CUST_0799,42,Male,134014,19337.044046372423,37,944.2086420590756,32.46091685101615,0,277,15,medium_value
CUST_0800,19,Male,64139,17085.316502299833,137,766.9998940387353,67.2755986246924,0,325,96,medium_value
CUST_0801,27,Female,68713,27116.2396066445,82,10.377899054306521,33.726689605422635,0,241,76,medium_value
CUST_0802,47,Female,49734,7791.8376546065065,56,6.339539601780881,17.959978144009593,0,129,11,medium_value
CUST_0803,67,Male,92588,27730.203119364756,187,381.21026593851354,28.135062185384164,1,349,54,high_value
